id,category,value
1157,C,308.6575100002212
1158,A,190.23778991726863
1159,A,213.67389073522008
1160,A,417.6999622172002
1161,C,161.82148804856234
1162,A,472.0939172124339
1163,B,98.02057492234897
1164,C,334.7339874504071
1165,C,339.3314828367447
1166,C,133.57562909967993
1167,C,169.12779839392897
1168,B,419.0512613641708
1169,C,383.2845749279267
1170,C,171.25698135423218
1171,A,271.6387079981176
1172,C,40.22334516401678
1173,B,112.28548237532833
1174,B,248.05207384159556
1175,B,52.12713028681368
1176,B,423.2328538970494
1177,C,361.82304295274747
1178,C,472.38049861776244
1179,B,349.79878392237333
1180,B,470.79667240847095
1181,C,281.71115228857286
1182,B,304.107119420365
1183,A,488.7158167668678
1184,B,324.6432819634876
1185,B,25.085418741765835
1186,A,364.6633605489564
1187,A,453.67965914733367
1188,C,399.83432239922007
1189,C,296.0783035864571
1190,A,338.938721415823
1191,A,495.1939767333191
1192,C,54.42442336957578
1193,B,336.9499660302874
1194,A,148.86487033959096
1195,C,323.64429432722335
1196,B,307.73555218313
1197,A,85.19384773299942
1198,B,111.30585641271719
1199,C,314.5984932411746
1200,A,72.83267417884932
1201,B,139.9386288138582
1202,A,419.2703183916212
1203,B,170.2748379408029
1204,C,249.14947657213483
1205,C,471.15876422146175
1206,A,121.30305353010368
1207,B,200.9167485054251
1208,A,307.16431001633737
1209,A,380.11607545694636
1210,B,451.8101594892255
1211,B,458.5817639110224
1212,B,390.55363644258523
1213,C,121.88210993072211
1214,A,22.156571720857244
1215,A,198.04922587425565
1216,C,79.35893698403343
1217,B,358.08994724476605
1218,C,333.9539875446012
1219,C,31.54610439451287
1220,C,419.93095177416603
1221,A,131.88420048267932
1222,C,221.7912669906107
1223,A,337.28753037331376
1224,A,220.41520555760414
1225,A,226.23102337197227
1226,B,42.157717714512785
1227,A,206.70733913740187
1228,A,384.7754676777919
1229,B,458.4364052214329
1230,A,212.61359716105216
1231,C,217.55705517074864
1232,C,354.2872820985895
1233,A,471.9582805415855
1234,B,140.85986071728652
1235,C,225.67066120358905
1236,B,400.0268893406276
1237,B,308.7498489932789
1238,C,64.18730854233782
1239,B,317.5890404255102
1240,C,101.50567945269017
1241,B,260.00580769841804
1242,C,269.26060115361486
1243,A,439.33964749024256
1244,C,236.62219426609468
1245,C,146.92678689558818
1246,C,123.17351062585547
1247,C,438.3834195753247
1248,B,93.79531866493191
1249,A,218.67559483274042
1250,C,101.71482631420403
1251,B,388.9189796560439
1252,A,242.4425935875633
1253,A,182.0604083728379
1254,A,186.93882390696874
1255,A,427.5849612942599
1256,C,281.34923760427466
1257,C,361.75524705431917
1258,B,449.54887296283545
1259,B,451.8534212599146
1260,B,170.96943662555293
1261,A,476.7011189417288
1262,A,22.189182187156668
1263,C,194.64942489792116
1264,A,448.9414401793324
1265,A,144.57207111032164
1266,A,143.809910657446
1267,B,158.28491969012546
1268,B,310.0335585749919
1269,C,224.78306005103337
1270,A,366.10006981313785
1271,A,448.50621485668626
1272,C,340.3576937220017
1273,A,110.188692896812
1274,A,467.0141321566461
1275,B,139.60150794026447
1276,C,83.44820471079748
1277,C,54.08396664187084
1278,C,286.05803292642116
1279,C,65.74360661551938
1280,B,78.00018321518907
1281,B,157.01493549179335
1282,A,148.00997474538727
1283,A,306.07736006274973
1284,A,410.20518694161393
1285,A,383.06133153941727
1286,B,138.6173828110736
1287,C,130.20214401313018
1288,B,483.23784975241415
1289,A,14.03575838006046
1290,B,441.06306119950574
1291,C,107.86697436997844
1292,C,474.16931831398625
1293,B,177.73056956548464
1294,B,225.77236920769363
1295,B,356.48910083274666
1296,A,297.95783522189754
1297,B,165.79027155634319
1298,B,281.37714877523354
1299,B,368.04637333781426
1300,C,30.744123492221124
1301,C,15.487659575295018
1302,A,234.45280014571674
1303,A,74.59994272372195
1304,C,335.52870281771004
1305,C,114.88570355144275
1306,C,222.09704232987878
1307,B,106.85875906839179
1308,B,278.756957017071
1309,C,66.86619509843877
1310,B,21.322357865865328
1311,B,35.05450267228162
1312,A,477.58663634250183
1313,C,79.72024711935855
1314,C,357.15434403704927
1315,B,43.28384006918486
1316,C,62.99857259523926
1317,A,259.34936319057397
1318,A,237.7867557756284
1319,A,476.2743516255361
1320,C,472.9693719801613
1321,C,392.0082348458079
1322,C,305.0298967624014
1323,C,232.9305555225754
1324,C,184.5274818209263
1325,A,474.07289801802216
1326,B,305.42531759809594
1327,A,293.74553856613727
1328,C,123.63154966676828
1329,A,32.881930763705405
1330,C,473.14240408217677
1331,C,163.73027683388042
1332,A,226.86862142898477
1333,C,66.17357235699635
1334,B,420.0929216555531
1335,C,23.539598099406007
1336,B,418.6554734285573
1337,B,78.73965626610372
1338,C,444.4164151892645
1339,A,367.5885922947171
1340,B,90.6884286285795
1341,A,287.25081650113935
1342,B,163.20159403405754
1343,C,97.33421846667589
1344,C,430.99927771144314
1345,B,207.7261555885424
1346,C,205.2864200390374
1347,B,93.2444706552438
1348,C,197.70218128203155
1349,A,437.0922547011366
1350,C,187.9330681399216
1351,A,476.28574562489615
1352,C,473.69136061210986
1353,A,81.00034306059955
1354,C,96.88251422609599
1355,A,432.71029446262565
1356,B,202.4528502731124
1357,B,12.143251318674576
1358,A,144.1971916556318
1359,C,302.8382066658244
1360,A,401.6403233203843
1361,C,75.36042237569718
1362,B,64.16526856420032
1363,C,461.8254002504425
1364,B,378.0627002330655
1365,C,298.9920043812584
1366,C,386.90152709800475
1367,C,220.13863704025283
1368,A,381.643316181472
1369,A,192.1834657245225
1370,B,129.60634052137516
1371,B,367.2165764335546
1372,A,215.6394231570615
1373,B,490.87478111983546
1374,A,181.2477393309695
1375,C,461.6464360602223
1376,B,467.151648797869
1377,B,128.5079440617256
1378,A,401.12837897812653
1379,B,222.2065075208369
1380,B,459.58711634287056
1381,C,230.56089359126702
1382,B,374.7088214953094
1383,C,238.81403049026096
1384,A,121.62237029929953
1385,B,107.68156318289628
1386,C,218.46128518560934
1387,A,380.1923819369653
1388,B,306.48502773857575
1389,A,347.4283520512662
1390,B,148.33991185865182
1391,A,245.9033195192267
1392,A,31.753679834970228
1393,C,410.59088381947913
1394,A,495.0471594975386
1395,B,209.37074068608874
1396,B,15.372190034456242
1397,C,93.19839337996422
1398,B,329.7381700977052
1399,B,309.918865919891
1400,B,396.0537125969165
1401,A,134.4031653709234
1402,A,384.1796386180957
1403,B,347.1121705465982
1404,C,168.1791038797832
1405,A,277.2891925479114
1406,C,82.16416616418009
1407,B,231.75660668343548
1408,B,441.78669638226404
1409,A,216.38377611444147
1410,B,421.38768617295676
1411,A,299.22414897725025
1412,B,104.01958942015482
1413,B,294.74205990196924
1414,A,257.9318312869611
1415,A,205.33425424622817
1416,A,68.61891536287446
1417,B,214.1872452851426
1418,B,45.65356435741729
1419,C,58.39683518538811
1420,A,213.79910113703085
1421,B,159.63692616454722
1422,B,463.5167196724895
1423,A,194.09584463633257
1424,C,381.35047981532904
1425,A,269.82128791945894
1426,C,355.0019776347444
1427,B,137.4568316775456
1428,C,471.53343669078123
1429,B,269.74336348806776
1430,A,417.34879492977234
1431,A,188.87238980329562
1432,A,59.10356103475702
1433,C,340.1187073832159
1434,B,13.802227685337998
1435,A,242.89355851709905
1436,A,104.47293230656503
1437,B,317.41399717332746
1438,A,489.91573783754757
1439,B,237.55742409711652
1440,B,410.5741456975767
1441,B,258.8142516060493
1442,B,252.9616152409718
1443,B,465.9075116576011
1444,C,446.08327568587396
1445,A,395.04222794210744
1446,C,155.16531912522422
1447,A,277.05412370473084
1448,C,119.70964431978565
1449,B,227.5191820428045
1450,A,247.2644022222974
1451,A,417.50361968297216
1452,C,449.0538990092466
1453,C,213.16383057427416
1454,A,18.67517808588623
1455,C,432.26918149678374
1456,C,95.39655246566674
1457,C,314.72216230629283
1458,B,22.235741212724285
1459,B,205.7581728776765
1460,C,493.1205480365214
1461,C,59.339864540863516
1462,B,217.60964447982474
1463,B,160.50347559307656
1464,A,453.4931804602495
1465,A,435.97665287460404
1466,B,126.47239255005212
1467,C,49.78201565471127
1468,C,317.29781308994757
1469,C,174.82066882301777
1470,C,339.3213513969709
1471,A,25.738680473229095
1472,B,75.36562523696982
1473,C,346.32239405859525
1474,A,114.06162109822391
1475,C,430.2179611235768
1476,B,38.70953497796636
1477,A,115.58617156493156
1478,B,499.29452175768364
1479,B,222.20729026752838
1480,A,354.4531751368753
1481,A,99.50489393993671
1482,A,308.8356801429135
1483,A,365.79197350101504
1484,A,164.09355157459015
1485,A,416.1595848681801
1486,A,305.6746134514188
1487,C,200.6702747113648
1488,B,283.2447727381477
1489,A,292.6128152436029
1490,C,91.11229341999434
1491,C,207.3388612348134
1492,C,178.28098812955162
1493,B,206.44233406377177
1494,A,382.9441883577764
1495,C,246.4438196586696
1496,B,470.7549150872395
1497,B,153.90144254563373
1498,B,213.6947533596152
1499,C,395.6088371347303
1500,A,277.5520507271676
1501,C,278.0437917479794
1502,C,36.13667987253992
1503,A,205.31383473204335
1504,A,142.65952888664893
1505,A,499.6742101872465
1506,B,161.09398460983203
1507,A,443.4033020489931
1508,C,341.35453016983394
1509,A,177.04904050412432
1510,C,276.3318454033206
1511,B,421.86258117510494
1512,C,442.85046603514684
1513,C,88.59299875301116
1514,A,176.3908391920031
1515,A,174.2593583046501
1516,C,30.601950077212898
1517,A,303.1365023274293
1518,B,428.8618259661721
1519,B,196.9714500345037
1520,A,372.6176130422467
1521,B,317.57320266436255
1522,A,194.0678803915704
1523,C,79.11930175122556
1524,C,357.568687860224
1525,B,428.7369327812078
1526,A,346.068701276731
1527,A,18.76045717706085
1528,B,115.95411825158571
1529,C,44.04519259293063
1530,B,289.4891887923511
1531,C,380.6740626318021
1532,A,64.18380166364312
1533,C,420.78553209075875
1534,B,282.19939941378675
1535,A,348.0848159494452
1536,B,485.98690581823666
1537,B,51.00368424137169
1538,C,451.5997712591167
1539,B,71.79032103383057
1540,C,202.5498152519743
1541,A,427.204961202246
1542,C,454.0645760015554
1543,A,258.12212003712125
1544,C,301.11127275495835
1545,B,356.992193953293
1546,C,418.05174754182997
1547,C,69.54047307345641
1548,A,406.9339610323215
1549,B,245.8253137506922
1550,C,230.80547830300281
1551,B,217.71087847852914
1552,C,259.5136767705609
1553,C,473.0747711633557
1554,B,278.6198486681543
1555,C,477.0569937489382
1556,B,98.34216400166389
1557,C,364.82662962799026
1558,A,407.99737391828614
1559,B,342.7731273540823
1560,C,307.39191731100476
1561,C,286.7582627322293
1562,A,431.855936463561
1563,B,412.606832610605
1564,C,69.92147337849377
1565,A,425.8079519451303
1566,C,212.89362352581682
1567,B,134.31144669794728
1568,C,436.1865983268237
1569,C,221.6921518205334
1570,C,406.09869818664015
1571,C,139.06776985836382
1572,A,11.925367496886723
1573,A,252.77500452244274
1574,B,59.11184575501329
1575,A,379.6442182072057
1576,A,145.2768166740111
1577,B,227.38636683570456
1578,A,52.646446894861576
1579,A,150.4630317391538
1580,B,392.93021919670025
1581,B,84.27807683213653
1582,B,327.1081849522091
1583,C,459.5386678742056
1584,C,343.1200122812829
1585,B,407.40062775319115
1586,B,63.39609835891874
1587,B,132.8585947410067
1588,C,448.3240375978896
1589,C,360.4017506728637
1590,A,323.3813749248825
1591,A,335.245700699633
1592,B,212.95827160927527
1593,C,31.832749492650077
1594,C,394.3763556146572
1595,C,342.56948574552337
1596,B,241.6741874152351
1597,A,450.88221153044617
1598,B,174.71823584269845
1599,A,154.2176546733056
1600,A,437.670199288927
1601,B,400.5239508319029
1602,A,262.3401072176889
1603,A,74.06002233434648
1604,C,115.3850210178757
1605,A,331.55171530031527
1606,B,198.67020654180172
1607,B,419.8718639163259
1608,A,475.47795457278
1609,C,404.76209338470994
1610,C,194.99725726782302
1611,A,396.45635032339777
1612,A,182.2064200006349
1613,B,91.87904300516061
1614,A,26.362670384270125
1615,C,199.00118925289982
1616,A,452.74405881166814
1617,B,127.10342800028148
1618,B,111.19145081559417
1619,B,485.21218476810975
1620,B,22.25201529679014
1621,B,395.03325369293964
1622,A,167.47127831302646
1623,A,28.369098866133072
1624,A,459.723244702696
1625,A,78.42474180269596
1626,B,280.37184902559073
1627,C,144.28656164047842
1628,A,41.9444730704986
1629,C,34.46201797505576
1630,A,66.62278242980601
1631,A,44.96983680579623
1632,C,382.67347660476224
1633,B,247.9274391188803
1634,A,178.01712476100005
1635,A,215.00076596468352
1636,A,465.1839004305854
1637,C,456.26838824169215
1638,B,360.68147526006265
1639,C,443.494364936627
1640,C,166.62753351793614
1641,B,196.7435697440586
1642,C,310.71896910857174
1643,B,315.57671417565945
1644,A,246.03292062604706
1645,B,206.3223457345971
1646,A,493.2283526882606
1647,C,412.35057679768494
1648,C,223.14029696514214
1649,A,366.37331384738854
1650,C,142.08522969370514
1651,B,59.08296985629164
1652,A,182.69120252084292
1653,C,207.45667206046315
1654,A,18.103191034728695
1655,B,409.2480808015891
1656,B,186.00476717069895
1657,C,294.40490123227204
1658,B,46.241961762768426
1659,A,95.74844608778615
1660,B,445.94992541050436
1661,A,308.2568886625724
1662,A,475.63918458353794
1663,B,499.3875168517453
1664,C,192.21145651321623
1665,B,156.41350140080456
1666,A,430.5944670279574
1667,A,499.3195992483526
1668,B,318.5242047739041
1669,C,399.61895403064597
1670,C,393.05547081948447
1671,A,184.116457027578
1672,A,291.39248632597275
1673,C,418.19790121946465
1674,B,347.1757993679172
1675,A,20.370268851198748
1676,A,174.9857777597914
1677,C,80.79309133135662
1678,B,124.15638391823916
1679,C,453.68984397074956
1680,B,28.077711566276395
1681,B,117.70234886134263
1682,B,161.6889825967334
1683,A,312.27319526353347
1684,C,271.7098281420741
1685,C,116.95204659815919
1686,B,90.47812293934568
1687,A,126.03103695209822
1688,A,256.2395170838112
1689,C,142.87711499848967
1690,A,474.3252257877839
1691,A,237.29395850013532
1692,B,38.81004810687216
1693,A,367.34053885995036
1694,B,171.13419122240492
1695,C,330.2095767085413
1696,A,147.0012415563837
1697,C,289.66443344932674
1698,C,388.3547273556577
1699,A,464.72428346953143
1700,A,137.95230077220776
1701,C,174.07990598950076
1702,A,237.49054594011045
1703,B,464.31567049063455
1704,B,451.679559837222
1705,A,54.040357249312635
1706,C,74.64561461936732
1707,A,252.79949689201274
1708,A,62.24344367465751
1709,C,179.33462794086176
1710,C,82.70883532656406
1711,B,321.6597740146241
1712,C,475.25276155218927
1713,B,498.39954744424693
1714,C,193.86815492348825
1715,A,303.51619218616
1716,B,429.57115022679983
1717,B,67.55641567022815
1718,B,347.88656141546284
1719,A,210.33339424528344
1720,A,111.0116185372804
1721,A,207.34927318624656
1722,A,47.22054061280926
1723,A,350.7495028087598
1724,B,133.843907686742
1725,A,162.58876607199022
1726,B,69.32983613831675
1727,A,433.6829658060469
1728,C,251.7876968485419
1729,B,290.35197011533614
1730,C,289.02201471647874
1731,B,211.14162612525746
1732,C,104.33965856468834
1733,A,375.11504676421595
1734,A,72.25757002526043
1735,A,60.898157236617145
1736,B,357.97106842228663
1737,C,112.33014002147208
1738,A,160.31864816288785
1739,C,242.8614588308527
1740,C,230.18214519747764
1741,A,357.2037712818496
1742,A,315.48157878724686
1743,C,325.7541195181142
1744,A,359.8866220211741
1745,A,153.380236437498
1746,A,167.9433227822321
1747,B,224.61889646882153
1748,C,160.6564647864278
1749,C,492.6195557957231
1750,B,408.8854439465005
1751,C,90.6807972454545
1752,A,12.74113638211606
1753,C,30.96380144116125
1754,A,129.59109101103337
1755,B,66.00273006005972
1756,A,271.33567629736035
1757,C,430.41765913640575
1758,C,371.0076082474814
1759,C,115.64844091027331
1760,B,205.65663545263507
1761,B,258.868162670326
1762,C,407.0008662566344
1763,A,421.1695855220207
1764,B,455.76197283481025
1765,C,259.5301727464088
1766,C,350.19462575357284
1767,B,64.7821819046292
1768,B,286.99159037745125
1769,B,131.8589866408562
1770,A,221.54127366303945
1771,A,320.6847490702925
1772,C,135.92310954835273
1773,B,35.57067832041293
1774,A,15.014589640291181
1775,B,20.858172416815556
1776,C,14.091371381747134
1777,A,64.07397771335899
1778,A,127.34947013936365
1779,A,118.3985419493266
1780,C,493.5303311481494
1781,B,159.94299155238218
1782,A,72.43618384610556
1783,C,277.3256466422014
1784,B,430.39915314477906
1785,C,342.24958462596084
1786,B,155.08022367637065
1787,C,285.19191829781295
1788,B,360.27942735820045
1789,A,366.7712012601937
1790,B,336.60384309586755
1791,C,436.6971081400528
1792,C,436.35167458861116
1793,B,293.6789141094316
1794,A,220.62962086449403
1795,A,324.3694448268989
1796,B,410.92388067152694
1797,B,12.769531372180515
1798,C,496.07853441727707
1799,A,99.61794844130762
1800,B,240.42200297338835
1801,A,437.2945700730047
1802,B,120.26979553165769
1803,B,243.62965971118777
1804,A,74.96526828877779
1805,B,203.58739944021437
1806,B,96.79637284857124
1807,C,188.17759689786692
1808,B,192.99746622843378
1809,B,496.65368690318303
1810,B,497.4583843588484
1811,C,66.24527654370009
1812,A,365.72470187089016
1813,C,35.35528503785956
